Unnamed: 0,geoName,year,sector,establishments,employment,wages,gdp,State,adt,sla,ugos,ugosa,vgos,vgosa
1904,New Jersey,2021,Tourism and Recreation,8303.0,90866.25,2588046049.0,5472282318.447,New Jersey,0.01407,0.14871,-0.03945,-0.01995,-0.09142,-0.08427
1906,New Jersey,2021,Ocean Economy,9724.0,173251.25,7967097649.0,14032280438.383,New Jersey,0.01407,0.14871,-0.03945,-0.01995,-0.09142,-0.08427
1908,New Jersey,2005,Living Resources,231.0,1614.0,47726331.0,115115411.223,New Jersey,-0.0576,0.07704,-0.0658499999999999,-0.04635,-0.02248,-0.01533
1909,New Jersey,2005,Offshore Mineral Resources,75.0,845.0,47221536.0,136883984.205,New Jersey,-0.0576,0.07704,-0.0658499999999999,-0.04635,-0.02248,-0.01533
1910,New Jersey,2005,Ship and Boat Building,26.0,2226.0,85312627.0,150913791.202,New Jersey,-0.0576,0.07704,-0.0658499999999999,-0.04635,-0.02248,-0.01533
1911,New Jersey,2005,Tourism and Recreation,6584.0,71840.0,1260460414.0,2374204607.783,New Jersey,-0.0576,0.07704,-0.0658499999999999,-0.04635,-0.02248,-0.01533
1913,New Jersey,2005,Ocean Economy,7838.0,116098.0,3866444779.0,6914569058.639,New Jersey,-0.0576,0.07704,-0.0658499999999999,-0.04635,-0.02248,-0.01533
1915,New Jersey,2006,Living Resources,232.0,1410.0,42224064.0,103459987.897,New Jersey,-0.12283,0.01179,-0.01315,0.00634,0.00098,0.00814
1916,New Jersey,2006,Offshore Mineral Resources,71.0,838.0,45268485.0,137158662.726,New Jersey,-0.12283,0.01179,-0.01315,0.00634,0.00098,0.00814
1917,New Jersey,2006,Ship and Boat Building,30.0,2203.0,87161730.0,149219276.704,New Jersey,-0.12283,0.01179,-0.01315,0.00634,0.00098,0.00814
1918,New Jersey,2006,Tourism and Recreation,6959.0,75411.0,1361531569.0,2568215375.598,New Jersey,-0.12283,0.01179,-0.01315,0.00634,0.00098,0.00814
1920,New Jersey,2006,Ocean Economy,8233.0,120049.0,3984725157.0,7079124682.108,New Jersey,-0.12283,0.01179,-0.01315,0.00634,0.00098,0.00814
1922,New Jersey,2012,Living Resources,197.0,1308.167,44488370.0,103420619.067,New Jersey,-0.12821,0.0064,-0.0662799999999999,-0.04677,0.05162,0.05876
1923,New Jersey,2012,Offshore Mineral Resources,72.0,550.333,32636301.0,92867920.535,New Jersey,-0.12821,0.0064,-0.0662799999999999,-0.04677,0.05162,0.05876
1924,New Jersey,2012,Ship and Boat Building,30.0,1020.417,47127467.0,82405979.595,New Jersey,-0.12821,0.0064,-0.0662799999999999,-0.04677,0.05162,0.05876
1925,New Jersey,2012,Tourism and Recreation,7405.0,82392.25,1606123407.0,3185900042.319,New Jersey,-0.12821,0.0064,-0.0662799999999999,-0.04677,0.05162,0.05876
1927,New Jersey,2012,Ocean Economy,8595.0,121290.667,4220960141.0,8009877206.971,New Jersey,-0.12821,0.0064,-0.0662799999999999,-0.04677,0.05162,0.05876
1929,New Jersey,2013,Offshore Mineral Resources,62.0,529.5,32633842.0,122068472.166,New Jersey,-0.09659,0.0380299999999999,-0.04348,-0.0239799999999999,0.0166699999999999,0.02382
1930,New Jersey,2013,Ship and Boat Building,32.0,1055.917,50659345.0,114513458.408,New Jersey,-0.09659,0.0380299999999999,-0.04348,-0.0239799999999999,0.0166699999999999,0.02382
1931,New Jersey,2013,Tourism and Recreation,7489.0,84703.583,1686584290.0,3327073495.565,New Jersey,-0.09659,0.0380299999999999,-0.04348,-0.0239799999999999,0.0166699999999999,0.02382
1933,New Jersey,2013,Ocean Economy,8682.0,122324.5,4307966703.0,8302135035.049,New Jersey,-0.09659,0.0380299999999999,-0.04348,-0.0239799999999999,0.0166699999999999,0.02382
1934,New Jersey,2013,Living Resources,202.0,1413.583,47646116.0,113005025.749,New Jersey,-0.09659,0.0380299999999999,-0.04348,-0.0239799999999999,0.0166699999999999,0.02382
1935,New York,2009,Living Resources,442.0,2420.0,78692739.0,210369345.9,New York,-0.0980923076923077,-0.0041538461538461,-0.0537384615384615,-0.0295615384615384,0.0068153846153846,0.0012615384615384
1936,New York,2009,Offshore Mineral Resources,154.0,517.0,28251265.0,127781809.38,New York,-0.0980923076923077,-0.0041538461538461,-0.0537384615384615,-0.0295615384615384,0.0068153846153846,0.0012615384615384
1937,New York,2009,Ship and Boat Building,44.0,773.0,48554387.0,133023947.16,New York,-0.0980923076923077,-0.0041538461538461,-0.0537384615384615,-0.0295615384615384,0.0068153846153846,0.0012615384615384
1938,New York,2009,Tourism and Recreation,16062.614,238862.747,6467371747.0,14803174694.0,New York,-0.0980923076923077,-0.0041538461538461,-0.0537384615384615,-0.0295615384615384,0.0068153846153846,0.0012615384615384
1940,New York,2009,Ocean Economy,17501.614,270045.747,8635399281.0,18615223123.0,New York,-0.0980923076923077,-0.0041538461538461,-0.0537384615384615,-0.0295615384615384,0.0068153846153846,0.0012615384615384
1943,New York,2010,Living Resources,469.0,2439.0,79102145.0,222236928.49,New York,-0.0934307692307692,0.0005307692307692,-0.0337923076923076,-0.0095923076923076,-0.0184538461538461,-0.0240307692307692
1944,New York,2010,Offshore Mineral Resources,156.0,456.0,28790627.0,124724986.75,New York,-0.0934307692307692,0.0005307692307692,-0.0337923076923076,-0.0095923076923076,-0.0184538461538461,-0.0240307692307692
1945,New York,2010,Ship and Boat Building,43.0,671.0,44505678.0,140270319.5,New York,-0.0934307692307692,0.0005307692307692,-0.0337923076923076,-0.0095923076923076,-0.0184538461538461,-0.0240307692307692
1946,New York,2010,Tourism and Recreation,16941.474,250879.887,6975257339.0,15739698163.0,New York,-0.0934307692307692,0.0005307692307692,-0.0337923076923076,-0.0095923076923076,-0.0184538461538461,-0.0240307692307692
1948,New York,2010,Ocean Economy,18408.474,281612.887,9163308573.0,19858321556.0,New York,-0.0934307692307692,0.0005307692307692,-0.0337923076923076,-0.0095923076923076,-0.0184538461538461,-0.0240307692307692
1950,New York,2011,Living Resources,478.0,2609.0,87038794.0,0.0,New York,-0.0584846153846153,0.0354923076923076,-0.0523384615384615,-0.0281538461538461,-0.0225384615384615,-0.0281153846153846
1951,New York,2011,Offshore Mineral Resources,145.0,415.0,23250827.0,57748922.87,New York,-0.0584846153846153,0.0354923076923076,-0.0523384615384615,-0.0281538461538461,-0.0225384615384615,-0.0281153846153846
1952,New York,2011,Ship and Boat Building,41.0,608.0,40271697.0,124131273.51,New York,-0.0584846153846153,0.0354923076923076,-0.0523384615384615,-0.0281538461538461,-0.0225384615384615,-0.0281153846153846
1953,New York,2011,Tourism and Recreation,17663.843,268851.3,7636542000.0,17218065819.0,New York,-0.0584846153846153,0.0354923076923076,-0.0523384615384615,-0.0281538461538461,-0.0225384615384615,-0.0281153846153846
1954,New York,2011,Ocean Economy,19114.843,297887.3,9710363442.0,20963435805.0,New York,-0.0584846153846153,0.0354923076923076,-0.0523384615384615,-0.0281538461538461,-0.0225384615384615,-0.0281153846153846
1956,New York,2008,Ship and Boat Building,48.0,812.0,45169071.0,118773820.99,New York,-0.2133615384615384,-0.1193923076923077,-0.1086923076923077,-0.0845230769230769,-0.0139846153846153,-0.0195461538461538
1957,New York,2008,Tourism and Recreation,15548.468,240784.136,6687901981.0,15423835727.0,New York,-0.2133615384615384,-0.1193923076923077,-0.1086923076923077,-0.0845230769230769,-0.0139846153846153,-0.0195461538461538
1959,New York,2008,Ocean Economy,17005.468,271791.136,8766424096.0,19005068519.0,New York,-0.2133615384615384,-0.1193923076923077,-0.1086923076923077,-0.0845230769230769,-0.0139846153846153,-0.0195461538461538
1960,New York,2008,Offshore Mineral Resources,162.0,573.0,37247858.0,149658663.53,New York,-0.2133615384615384,-0.1193923076923077,-0.1086923076923077,-0.0845230769230769,-0.0139846153846153,-0.0195461538461538
1962,New York,2008,Living Resources,439.0,1959.0,54987930.0,117910472.18,New York,-0.2133615384615384,-0.1193923076923077,-0.1086923076923077,-0.0845230769230769,-0.0139846153846153,-0.0195461538461538
1964,New York,2005,Ocean Economy,15537.223,245052.107,7232763754.0,15784310289.0,New York,-0.0464692307692307,0.0475153846153846,0.0334384615384615,0.0576153846153846,-0.0199153846153846,-0.0254923076923076
1966,New York,2005,Living Resources,467.0,2092.0,51070407.0,118173541.45,New York,-0.0464692307692307,0.0475153846153846,0.0334384615384615,0.0576153846153846,-0.0199153846153846,-0.0254923076923076
1967,New York,2005,Offshore Mineral Resources,159.0,390.0,15157531.0,42996876.439,New York,-0.0464692307692307,0.0475153846153846,0.0334384615384615,0.0576153846153846,-0.0199153846153846,-0.0254923076923076
1968,New York,2005,Ship and Boat Building,40.0,685.0,34899280.0,106774834.8,New York,-0.0464692307692307,0.0475153846153846,0.0334384615384615,0.0576153846153846,-0.0199153846153846,-0.0254923076923076
1969,New York,2005,Tourism and Recreation,14113.223,217333.107,5423607005.0,12969708132.0,New York,-0.0464692307692307,0.0475153846153846,0.0334384615384615,0.0576153846153846,-0.0199153846153846,-0.0254923076923076
1971,New York,2006,Tourism and Recreation,14319.716,222937.326,5808693164.0,13585493308.0,New York,-0.0666384615384615,0.0273307692307692,-0.001876923076923,0.0222923076923076,0.0106846153846153,0.0051153846153846
1973,New York,2006,Ocean Economy,15732.716,250999.326,7548717474.0,16231727278.0,New York,-0.0666384615384615,0.0273307692307692,-0.001876923076923,0.0222923076923076,0.0106846153846153,0.0051153846153846
1974,New York,2006,Living Resources,446.0,2447.0,71637501.0,179054062.31,New York,-0.0666384615384615,0.0273307692307692,-0.001876923076923,0.0222923076923076,0.0106846153846153,0.0051153846153846
1975,New York,2006,Offshore Mineral Resources,156.0,514.0,24165531.0,80681866.157,New York,-0.0666384615384615,0.0273307692307692,-0.001876923076923,0.0222923076923076,0.0106846153846153,0.0051153846153846
1976,New York,2006,Ship and Boat Building,43.0,714.0,38208436.0,94637144.978,New York,-0.0666384615384615,0.0273307692307692,-0.001876923076923,0.0222923076923076,0.0106846153846153,0.0051153846153846
1978,New York,2021,Living Resources,686.0,4530.0,224071496.0,594126271.56,New York,0.0398153846153846,0.1337846153846154,-0.0247153846153846,-0.0005307692307692,0.0246384615384615,0.0190692307692307
1979,New York,2021,Offshore Mineral Resources,136.0,593.0,48911527.0,124061476.39,New York,0.0398153846153846,0.1337846153846154,-0.0247153846153846,-0.0005307692307692,0.0246384615384615,0.0190692307692307
1980,New York,2021,Ship and Boat Building,33.0,923.0,84654250.0,139597959.36,New York,0.0398153846153846,0.1337846153846154,-0.0247153846153846,-0.0005307692307692,0.0246384615384615,0.0190692307692307
1981,New York,2021,Tourism and Recreation,21302.54,246336.763,9608183410.4,22560525152.0,New York,0.0398153846153846,0.1337846153846154,-0.0247153846153846,-0.0005307692307692,0.0246384615384615,0.0190692307692307
1983,New York,2021,Ocean Economy,23092.54,285921.763,12434290073.0,27223762664.0,New York,0.0398153846153846,0.1337846153846154,-0.0247153846153846,-0.0005307692307692,0.0246384615384615,0.0190692307692307
1984,New York,2014,Living Resources,479.0,2854.0,94445940.0,0.0,New York,-0.1018384615384615,-0.0078615384615384,-0.0940461538461538,-0.0698615384615384,-0.0158384615384615,-0.0214153846153846
1986,New York,2014,Offshore Mineral Resources,135.0,270.0,23662477.0,73129017.642,New York,-0.1018384615384615,-0.0078615384615384,-0.0940461538461538,-0.0698615384615384,-0.0158384615384615,-0.0214153846153846
1987,New York,2014,Ship and Boat Building,37.0,644.0,45344349.0,146687032.63,New York,-0.1018384615384615,-0.0078615384615384,-0.0940461538461538,-0.0698615384615384,-0.0158384615384615,-0.0214153846153846
1988,New York,2014,Tourism and Recreation,19383.87,319388.848,9688796657.2,20980099580.0,New York,-0.1018384615384615,-0.0078615384615384,-0.0940461538461538,-0.0698615384615384,-0.0158384615384615,-0.0214153846153846
1990,New York,2014,Ocean Economy,20894.87,348453.848,11813976489.0,24904801156.0,New York,-0.1018384615384615,-0.0078615384615384,-0.0940461538461538,-0.0698615384615384,-0.0158384615384615,-0.0214153846153846
1991,New York,2013,Living Resources,473.0,2583.0,89217744.0,0.0,New York,-0.0905076923076923,0.0034538461538461,-0.0074076923076923,0.0167846153846153,-0.0347076923076923,-0.0402846153846153
1992,New York,2013,Offshore Mineral Resources,137.0,353.0,17582581.0,43338424.848,New York,-0.0905076923076923,0.0034538461538461,-0.0074076923076923,0.0167846153846153,-0.0347076923076923,-0.0402846153846153
1993,New York,2013,Ship and Boat Building,39.0,589.0,37926377.0,115887787.23,New York,-0.0905076923076923,0.0034538461538461,-0.0074076923076923,0.0167846153846153,-0.0347076923076923,-0.0402846153846153
1994,New York,2013,Tourism and Recreation,18883.908,300752.257,8831821845.8,20961752107.0,New York,-0.0905076923076923,0.0034538461538461,-0.0074076923076923,0.0167846153846153,-0.0347076923076923,-0.0402846153846153
1996,New York,2013,Ocean Economy,20345.908,328718.257,10818389728.0,24905144829.0,New York,-0.0905076923076923,0.0034538461538461,-0.0074076923076923,0.0167846153846153,-0.0347076923076923,-0.0402846153846153
1998,New York,2016,Living Resources,745.0,5048.0,205416265.0,0.0,New York,-0.0702384615384615,0.0237307692307692,-0.0763846153846153,-0.0521923076923076,0.0129153846153846,0.0073538461538461
2000,New York,2016,Offshore Mineral Resources,129.0,201.0,15301469.0,35248462.999,New York,-0.0702384615384615,0.0237307692307692,-0.0763846153846153,-0.0521923076923076,0.0129153846153846,0.0073538461538461
2001,New York,2016,Ship and Boat Building,37.0,709.0,54303397.0,155743730.86,New York,-0.0702384615384615,0.0237307692307692,-0.0763846153846153,-0.0521923076923076,0.0129153846153846,0.0073538461538461
2002,New York,2016,Tourism and Recreation,19803.423,342796.355,11125029704.0,23742145296.0,New York,-0.0702384615384615,0.0237307692307692,-0.0763846153846153,-0.0521923076923076,0.0129153846153846,0.0073538461538461
2004,New York,2016,Ocean Economy,21573.423,374066.355,13403947328.0,27902236829.0,New York,-0.0702384615384615,0.0237307692307692,-0.0763846153846153,-0.0521923076923076,0.0129153846153846,0.0073538461538461
2018,New York,2012,Living Resources,473.0,2603.0,98654018.0,0.0,New York,-0.0959153846153846,-0.0019538461538461,-0.0566384615384615,-0.0324538461538461,0.0092615384615384,0.0036923076923076
2019,New York,2012,Offshore Mineral Resources,136.0,373.0,35867937.0,79202606.36,New York,-0.0959153846153846,-0.0019538461538461,-0.0566384615384615,-0.0324538461538461,0.0092615384615384,0.0036923076923076
2020,New York,2012,Ship and Boat Building,42.0,595.0,36462884.0,99260137.652,New York,-0.0959153846153846,-0.0019538461538461,-0.0566384615384615,-0.0324538461538461,0.0092615384615384,0.0036923076923076
2021,New York,2012,Tourism and Recreation,18189.327,285525.052,8265007736.0,19021698775.0,New York,-0.0959153846153846,-0.0019538461538461,-0.0566384615384615,-0.0324538461538461,0.0092615384615384,0.0036923076923076
2023,New York,2012,Ocean Economy,19624.327,313619.052,10277085781.0,22712234801.0,New York,-0.0959153846153846,-0.0019538461538461,-0.0566384615384615,-0.0324538461538461,0.0092615384615384,0.0036923076923076
2025,New York,2017,Living Resources,751.0,5098.0,217668750.0,555554966.81,New York,-0.1312153846153846,-0.0372384615384615,0.0100923076923076,0.0342692307692307,-0.0005,-0.006076923076923
2026,New York,2017,Offshore Mineral Resources,128.0,250.0,15327989.0,31019792.944,New York,-0.1312153846153846,-0.0372384615384615,0.0100923076923076,0.0342692307692307,-0.0005,-0.006076923076923
2027,New York,2017,Ship and Boat Building,39.0,739.0,56364104.0,130148684.18,New York,-0.1312153846153846,-0.0372384615384615,0.0100923076923076,0.0342692307692307,-0.0005,-0.006076923076923
2028,New York,2017,Tourism and Recreation,22221.894,354828.795,11948362170.0,25510998694.0,New York,-0.1312153846153846,-0.0372384615384615,0.0100923076923076,0.0342692307692307,-0.0005,-0.006076923076923
2030,New York,2017,Ocean Economy,24019.894,388291.795,14360901092.0,29820338835.0,New York,-0.1312153846153846,-0.0372384615384615,0.0100923076923076,0.0342692307692307,-0.0005,-0.006076923076923
2044,New York,2018,Living Resources,742.0,5019.0,218765409.0,552308401.77,New York,-0.0155153846153846,0.0784615384615384,0.0013692307692307,0.0255538461538461,0.0309615384615384,0.0254
2045,New York,2018,Offshore Mineral Resources,139.0,254.0,16808670.0,38007870.09,New York,-0.0155153846153846,0.0784615384615384,0.0013692307692307,0.0255538461538461,0.0309615384615384,0.0254
2046,New York,2018,Ship and Boat Building,39.0,887.0,74345414.0,143065383.14,New York,-0.0155153846153846,0.0784615384615384,0.0013692307692307,0.0255538461538461,0.0309615384615384,0.0254
2047,New York,2018,Tourism and Recreation,22269.727,359193.823,12628444015.0,37001883453.0,New York,-0.0155153846153846,0.0784615384615384,0.0013692307692307,0.0255538461538461,0.0309615384615384,0.0254
2049,New York,2018,Ocean Economy,24058.727,394309.823,15162695284.0,41532509712.0,New York,-0.0155153846153846,0.0784615384615384,0.0013692307692307,0.0255538461538461,0.0309615384615384,0.0254
2062,New York,2019,Living Resources,723.0,4923.0,222329727.0,558091419.48,New York,-0.0020692307692307,0.0918923076923076,0.0237076923076923,0.047876923076923,0.0326615384615384,0.0270923076923076
2063,New York,2019,Offshore Mineral Resources,134.0,237.0,15864447.0,30572846.289,New York,-0.0020692307692307,0.0918923076923076,0.0237076923076923,0.047876923076923,0.0326615384615384,0.0270923076923076
2064,New York,2019,Ship and Boat Building,38.0,977.0,87269867.0,163083396.26,New York,-0.0020692307692307,0.0918923076923076,0.0237076923076923,0.047876923076923,0.0326615384615384,0.0270923076923076
2065,New York,2019,Tourism and Recreation,22221.915,361553.815,13510953581.0,23566023632.0,New York,-0.0020692307692307,0.0918923076923076,0.0237076923076923,0.047876923076923,0.0326615384615384,0.0270923076923076
2067,New York,2019,Ocean Economy,24019.915,398514.815,16110701725.0,28142800397.0,New York,-0.0020692307692307,0.0918923076923076,0.0237076923076923,0.047876923076923,0.0326615384615384,0.0270923076923076
2080,New York,2015,Offshore Mineral Resources,134.0,281.0,20871625.0,51833499.72,New York,0.0385076923076923,0.132476923076923,-0.0252230769230769,-0.0010230769230769,0.0298846153846153,0.0243230769230769
2081,New York,2015,Ship and Boat Building,38.0,663.0,49909235.0,115157747.01,New York,0.0385076923076923,0.132476923076923,-0.0252230769230769,-0.0010230769230769,0.0298846153846153,0.0243230769230769
2082,New York,2015,Tourism and Recreation,19938.16,333745.021,10376865994.0,38284485641.0,New York,0.0385076923076923,0.132476923076923,-0.0252230769230769,-0.0010230769230769,0.0298846153846153,0.0243230769230769
2084,New York,2015,Ocean Economy,21457.16,364082.021,12677141294.0,42794646333.0,New York,0.0385076923076923,0.132476923076923,-0.0252230769230769,-0.0010230769230769,0.0298846153846153,0.0243230769230769
2085,New York,2015,Living Resources,482.0,2835.0,97827586.0,0.0,New York,0.0385076923076923,0.132476923076923,-0.0252230769230769,-0.0010230769230769,0.0298846153846153,0.0243230769230769
2087,New York,2020,Living Resources,713.0,4288.0,204968346.0,520013427.66,New York,-0.0199461538461538,0.0740230769230769,-0.0991538461538461,-0.0749846153846153,-0.0094230769230769,-0.0149846153846153
